clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Mesencephalon cholinergic neurons,Oxt,0.012868092303967375,0.5905865,0.9334614787782941
Mesencephalon cholinergic neurons,Ddc,0.010880314927278792,0.85607606,0.9266890940212068
Mesencephalon cholinergic neurons,Trh,0.0106406805486435,0.6268859,0.9253796452567691
Mesencephalon cholinergic neurons,Th,0.011028864431864363,0.5265734,0.9221194982528687
Mesencephalon cholinergic neurons,Dlk1,0.02464523235819771,1.5892917,0.907990160442534
Mesencephalon cholinergic neurons,Gch1,0.006716396825627153,0.46638635,0.907331006867545
Mesencephalon cholinergic neurons,Asb4,0.005947829905511706,0.32301125,0.9037070586567834
Mesencephalon cholinergic neurons,Pgr15l,0.006396523145249948,0.19245696,0.901835438751039
Mesencephalon cholinergic neurons,Gchfr,0.008626223395764722,0.57887423,0.8941267047609601
Mesencephalon cholinergic neurons,Gabre,0.006333593181793081,0.26658994,0.8902388981410435
Mesencephalon cholinergic neurons,Slc10a4,0.011674293791800142,0.6574965,0.885674170085362
Mesencephalon cholinergic neurons,Arhgap36,0.00724394890001253,0.38758865,0.8852386730057853
Mesencephalon cholinergic neurons,Avp,0.006706933450744562,0.44131002,0.8840376479285104
Mesencephalon cholinergic neurons,Nxph4,0.011252492563778771,0.5636131,0.8791917136737278
Mesencephalon cholinergic neurons,Irs4,0.007479198282053349,0.37093377,0.8760837231363569
Mesencephalon cholinergic neurons,Gabrq,0.012368929389825051,0.5270297,0.8741822384652638
Mesencephalon cholinergic neurons,Pdyn,0.009454556933005143,0.3637104,0.872747798760732
Mesencephalon cholinergic neurons,AW551984,0.015601294907867803,0.7619862,0.8716429216521127
Mesencephalon cholinergic neurons,Cartpt,0.016204346703040322,0.78252065,0.8549889723459879
Mesencephalon cholinergic neurons,Peg10,0.011147680813540468,0.8969069,0.8502667120524815
Mesencephalon cholinergic neurons,Dgkk,0.009161829647717102,0.5420157,0.8471259276072184
Mesencephalon cholinergic neurons,Ret,0.014716513245738144,0.6771773,0.8442422151565552
Mesencephalon cholinergic neurons,Ngb,0.009481613059957842,0.53570956,0.8395915769395375
Mesencephalon cholinergic neurons,Tmem255a,0.013318605691601211,0.9332572,0.8338567898387
Mesencephalon cholinergic neurons,Cbln1,0.010810648153772032,0.43208933,0.8226438931056431
Mesencephalon cholinergic neurons,Baiap3,0.013068984291334828,0.8801061,0.8223313774381366
Mesencephalon cholinergic neurons,Scn9a,0.010154240769228415,0.6179756,0.8057188703900292
Mesencephalon cholinergic neurons,Sncg,0.01734564688359349,1.3488241,0.8037438335872832
Mesencephalon cholinergic neurons,Glra1,0.005525720907561626,0.23346072,0.7956856176966712
Mesencephalon cholinergic neurons,Cpne7,0.009272156626286885,0.72044903,0.7930254113106501
Mesencephalon cholinergic neurons,Oprk1,0.00574637469947919,0.30176467,0.7899830710320246
Mesencephalon cholinergic neurons,Nwd2,0.006764345183961721,0.37881747,0.7839645998818534
Mesencephalon cholinergic neurons,Celf6,0.016191488188312918,1.2487453,0.781895365033831
Mesencephalon cholinergic neurons,Vat1,0.01814006062631299,1.5178103,0.7679300762358165
Mesencephalon cholinergic neurons,Tox2,0.0056988679316742254,0.4028277,0.7645423383939833
Mesencephalon cholinergic neurons,Ebf1,0.007308008273351205,0.5208871,0.7628154726255507
Mesencephalon cholinergic neurons,Adra1b,0.006276591881287618,0.36156917,0.7625733017921448
Mesencephalon cholinergic neurons,Sv2c,0.006111864438761096,0.56806105,0.7623142855507987
