clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Choroid plexus epithelial cells,Plscr2,0.00854745587821802,0.25552133,0.8819600284099579
Choroid plexus epithelial cells,Yap1,0.012470139916833644,0.47008502,0.8611439257860184
Choroid plexus epithelial cells,L3mbtl3,0.017686346919998725,0.43587267,0.8534485906362533
Choroid plexus epithelial cells,Id1,0.010652531189616902,0.42287293,0.84684616625309
Choroid plexus epithelial cells,Zic3,0.007617658346541162,0.27575406,0.8446783602237702
Choroid plexus epithelial cells,Kat2b,0.016164744500088892,0.5008412,0.8322114169597625
Choroid plexus epithelial cells,Tead1,0.017021932594816044,0.570608,0.8249993950128556
Choroid plexus epithelial cells,Hes1,0.019548273328431634,0.73367333,0.8111019134521484
Choroid plexus epithelial cells,Zfp36l1,0.01805552263206547,0.8657698,0.7908925145864487
Choroid plexus epithelial cells,Id3,0.024212104705297197,0.7606131,0.779716819524765
Choroid plexus epithelial cells,Polr2k,0.01275636226038152,0.36203083,0.7750942945480347
Choroid plexus epithelial cells,Esrrg,0.013710203488832434,0.2375297,0.7747435808181763
Choroid plexus epithelial cells,Ybx3,0.008638239497684835,0.42505065,0.7745224446058273
Choroid plexus epithelial cells,Cdr2,0.019559146938172713,0.3445009,0.7717011392116546
Choroid plexus epithelial cells,Epas1,0.01121799906725595,0.5156819,0.767292395234108
Choroid plexus epithelial cells,Rfx3,0.008954905381019547,0.40626296,0.7614396810531616
Choroid plexus epithelial cells,Nfia,0.01636767155442123,1.0266552,0.7474176496267319
Diencephalon GABAergic neurons,Six6,0.048775357893258486,0.09859975,0.9970838993787765
Diencephalon GABAergic neurons,Lhx8,0.11187150245252724,0.29371247,0.9332071274518967
Diencephalon GABAergic neurons,Pax7,0.014488092658989779,0.05051598,0.9197069853544235
Diencephalon GABAergic neurons,Lhx6,0.06658089784087358,0.32787338,0.9195314705371856
Diencephalon GABAergic neurons,Gbx1,0.025995220085365908,0.08163203,0.9143000543117523
Diencephalon GABAergic neurons,Hmx2,0.01603246602075002,0.023842938,0.8970774441957474
Diencephalon GABAergic neurons,Sox14,0.012900896819946222,0.029766694,0.8929645955562592
Diencephalon GABAergic neurons,Nkx2-1,0.022265703267818574,0.08351877,0.8897400468587875
Diencephalon GABAergic neurons,Tal1,0.04111169337712628,0.158302,0.87814581990242
Diencephalon GABAergic neurons,Pax5,0.01869365327291407,0.04929344,0.8572247713804245
Diencephalon GABAergic neurons,Sim1,0.0056010231505027415,0.010833949,0.8537543952465058
Diencephalon GABAergic neurons,Otp,0.030070530199234433,0.073226795,0.850571808218956
Diencephalon GABAergic neurons,Six3,0.10340130497456547,0.43166295,0.8503883421421051
Diencephalon GABAergic neurons,Gata3,0.05015757754187126,0.17353679,0.8449805408716202
Diencephalon GABAergic neurons,Lhx5,0.024011954152145434,0.072438605,0.8320790588855743
Diencephalon GABAergic neurons,Isl1,0.045483847406616665,0.1847644,0.8214807838201523
Diencephalon GABAergic neurons,Fev,0.003526090954617814,0.0028068335,0.8183318883180618
Diencephalon GABAergic neurons,Dlx6,0.04164640219689335,0.16511653,0.8157297104597092
Diencephalon GABAergic neurons,Foxa2,0.003458749986506047,0.007867456,0.8154045045375824
Diencephalon GABAergic neurons,Lhx1,0.029820415413284347,0.09995601,0.8097691923379898
Diencephalon GABAergic neurons,Pax3,0.009482582111370841,0.022007182,0.7954655647277832
Diencephalon GABAergic neurons,Gbx2,0.006994305355943873,0.02256786,0.7777992904186248
Diencephalon GABAergic neurons,Insm2,0.004698383152292426,0.01054719,0.7764201939105988
Diencephalon GABAergic neurons,Zim1,0.04268350313001882,0.13157128,0.7703934788703919
Diencephalon GABAergic neurons,Npas1,0.02742111067788081,0.083480634,0.7669574320316315
Diencephalon GABAergic neurons,Emx2,0.016310291815224264,0.058309954,0.7643332362174988
Diencephalon GABAergic neurons,Dlx1,0.04818675647340909,0.15938225,0.7604969829320908
Diencephalon GABAergic neurons,Dlx2,0.03412876813399843,0.11405435,0.7539568990468979
Diencephalon GABAergic neurons,Arx,0.04204239486438769,0.17932017,0.7507051318883896
Diencephalon GABAergic neurons,Gata2,0.016186913871282377,0.04904079,0.7500059604644775
Diencephalon cholinergic neurons,Gsc2,0.027512989131822558,0.112200245,0.9936834067106247
Diencephalon cholinergic neurons,Lhx8,0.1629785147700412,1.5923709,0.9876800656318665
Diencephalon cholinergic neurons,Nkx2-1,0.09977532641906375,0.53988916,0.9829432100057602
Diencephalon cholinergic neurons,Ikzf3,0.006953059237302033,0.051598955,0.9784370601177216
Diencephalon cholinergic neurons,Isl1,0.07989291432761776,1.0812646,0.9694949895143509
Diencephalon cholinergic neurons,Tcfl5,0.006637535605435421,0.05418765,0.9533305108547211
Diencephalon cholinergic neurons,Six3,0.07665179070785291,1.1492563,0.9438055634498597
Diencephalon cholinergic neurons,Foxo6,0.025255414505342744,0.23938553,0.9424190312623978
Diencephalon cholinergic neurons,Grhl3,0.005013691528224228,0.045925304,0.9266496807336807
Diencephalon cholinergic neurons,Sash3,0.0032103943432757486,0.011987931,0.9057780057191849
