p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.2848305995725e-08	2.94110802267365	0.04	0.008	0.000918340090722484	pulmonary alveolar type 2 cell	ENSG00000187867
3.29089348657716e-08	0.342803835388151	0.687	0.576	0.000920035092042377	pulmonary alveolar type 2 cell	ENSG00000182196
3.31010014045285e-08	2.51880681803832	0.023	0.002	0.000925404696266404	pulmonary alveolar type 2 cell	ENSG00000185269
3.31643228940866e-08	0.67419502142065	0.153	0.074	0.000927174975149979	pulmonary alveolar type 2 cell	ENSG00000127990
3.31847501737846e-08	1.91817479972273	0.023	0.002	0.000927746060608497	pulmonary alveolar type 2 cell	ENSG00000150201
3.34304966412958e-08	0.459148741013827	0.462	0.349	0.000934616394600707	pulmonary alveolar type 2 cell	ENSG00000060762
3.38621802830022e-08	1.71198085820858	0.023	0.002	0.000946684974171892	pulmonary alveolar type 2 cell	ENSG00000225873
3.440529351639e-08	0.875743772112672	0.231	0.14	0.000961868790837715	pulmonary alveolar type 2 cell	ENSG00000081026
3.56097319715623e-08	4.28932614634105	0.032	0.005	0.000995541276728966	pulmonary alveolar type 2 cell	ENSG00000174939
3.58419305305305e-08	0.776483147307822	0.271	0.171	0.00100203285184204	pulmonary alveolar type 2 cell	ENSG00000178567
3.783030057095e-08	1.47313288404536	0.13	0.061	0.00105762171306205	pulmonary alveolar type 2 cell	ENSG00000092068
3.85909395879248e-08	1.74212567196148	0.099	0.04	0.00107888689805961	pulmonary alveolar type 2 cell	ENSG00000138678
3.86764732544293e-08	0.748828939489188	0.351	0.249	0.00108127816277408	pulmonary alveolar type 2 cell	ENSG00000075413
4.49107807093917e-08	2.61419184402046	0.053	0.014	0.00125557069629246	pulmonary alveolar type 2 cell	ENSG00000186854
4.50694158682975e-08	0.566169202012826	0.376	0.271	0.00126000565942999	pulmonary alveolar type 2 cell	ENSG00000112308
4.73265075578739e-08	0.666834397987953	0.273	0.174	0.00132310717179548	pulmonary alveolar type 2 cell	ENSG00000133030
4.82718247311489e-08	0.326317117052793	0.66	0.531	0.00134953540400873	pulmonary alveolar type 2 cell	ENSG00000178127
5.20186821076934e-08	1.16784285870568	0.218	0.132	0.00145428629568479	pulmonary alveolar type 2 cell	ENSG00000120889
5.21168139353073e-08	0.475060795286698	0.458	0.344	0.00145702976718939	pulmonary alveolar type 2 cell	ENSG00000174851
5.32509208352675e-08	0.702710104538157	0.368	0.265	0.00148873599379157	pulmonary alveolar type 2 cell	ENSG00000112977
5.68449237812841e-08	1.09752414381548	0.113	0.05	0.00158921353415336	pulmonary alveolar type 2 cell	ENSG00000158869
5.85599209407587e-08	0.665900696285183	0.336	0.236	0.00163715970974079	pulmonary alveolar type 2 cell	ENSG00000101160
6.18312239855651e-08	0.244745137205501	0.809	0.706	0.00172861552896444	pulmonary alveolar type 2 cell	ENSG00000107223
6.25304155772707e-08	1.18982187238579	0.153	0.079	0.00174816282829376	pulmonary alveolar type 2 cell	ENSG00000064652
6.3636629677099e-08	0.710934536050876	0.315	0.216	0.00177908925588266	pulmonary alveolar type 2 cell	ENSG00000113328
6.4733159590666e-08	0.214568528106059	0.256	0.154	0.00180974494267625	pulmonary alveolar type 2 cell	ENSG00000167775
6.8181855530826e-08	3.12641180673077	0.021	0.002	0.0019061601350753	pulmonary alveolar type 2 cell	ENSG00000204335
6.8425447654737e-08	0.847462027151163	0.265	0.169	0.00191297024008348	pulmonary alveolar type 2 cell	ENSG00000109445
6.9108622629623e-08	0.11900487616522	0.983	0.916	0.00193206976285637	pulmonary alveolar type 2 cell	ENSG00000075624
7.68429206856411e-08	0.391955011844731	0.582	0.466	0.00214829753360847	pulmonary alveolar type 2 cell	ENSG00000139343
8.18824433568091e-08	1.32174941868519	0.12	0.055	0.00228918746892631	pulmonary alveolar type 2 cell	ENSG00000166974
8.24670227888185e-08	0.8800254430851	0.309	0.216	0.002305530556107	pulmonary alveolar type 2 cell	ENSG00000034152
8.32045283675254e-08	1.3383271436938	0.071	0.025	0.00232614899957091	pulmonary alveolar type 2 cell	ENSG00000153208
8.92467556373126e-08	1.06399897478469	0.17	0.092	0.00249507154735235	pulmonary alveolar type 2 cell	ENSG00000119899
9.09191743561004e-08	0.278716527474731	0.126	0.059	0.0025418273574735	pulmonary alveolar type 2 cell	ENSG00000137673
9.23618771572382e-08	2.72304786664474	0.036	0.007	0.00258216099968491	pulmonary alveolar type 2 cell	ENSG00000224790
9.48466471052366e-08	0.472798873668822	0.536	0.424	0.0026516277131211	pulmonary alveolar type 2 cell	ENSG00000108639
9.55564694309388e-08	0.717460422137983	0.376	0.274	0.00267147221588075	pulmonary alveolar type 2 cell	ENSG00000106605
9.58879097386402e-08	0.906519536143512	0.242	0.151	0.00268073829256317	pulmonary alveolar type 2 cell	ENSG00000108861
1.02429386012037e-07	1.28399564221143	0.076	0.027	0.00286361834473852	pulmonary alveolar type 2 cell	ENSG00000244274
1.03548076208505e-07	1.4451567284409	0.111	0.05	0.00289489356656117	pulmonary alveolar type 2 cell	ENSG00000171310
1.03553910978634e-07	0.888335900988417	0.233	0.145	0.00289505668922968	pulmonary alveolar type 2 cell	ENSG00000179403
1.04537989062208e-07	0.885989941258945	0.227	0.138	0.00292256856021214	pulmonary alveolar type 2 cell	ENSG00000100284
1.05913198332849e-07	1.21843122818114	0.113	0.051	0.00296101528579145	pulmonary alveolar type 2 cell	ENSG00000006740
1.09872357518993e-07	0.596195445332808	0.296	0.193	0.00307170149915848	pulmonary alveolar type 2 cell	ENSG00000104419
