myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.704	0.187960226981055	0.408	0.579281328534478	0.938	0.433	acinar cell	ENSG00000175416
0.704	0.216452174219931	0.408	1.29938878038483	0.625	0.198	acinar cell	ENSG00000158321
0.704	0.265141661519995	0.408	0.931249086120797	0.812	0.368	acinar cell	ENSG00000104852
0.704	0.140655450678094	0.408	1.7007698545147	0.5	0.084	acinar cell	ENSG00000010803
0.703	0.232227575059194	0.406	1.32798740522855	0.625	0.198	acinar cell	ENSG00000273749
0.703	0.302308234524306	0.406	1.10304844297965	0.75	0.306	acinar cell	ENSG00000206573
0.703	0.113130482231413	0.406	1.14719253310564	0.562	0.129	acinar cell	ENSG00000167685
0.703	0.327875740887026	0.406	1.518739578802	0.625	0.21	acinar cell	ENSG00000163874
0.703	0.298396720581561	0.406	1.51755317308753	0.625	0.214	acinar cell	ENSG00000101266
0.702	0.252429421927007	0.404	1.3349036403927	0.5	0.085	acinar cell	ENSG00000170458
0.702	0.195684847680088	0.404	0.578446514271983	0.875	0.434	acinar cell	ENSG00000074842
0.701	0.136961792779239	0.402	0.672338843872758	0.75	0.28	acinar cell	ENSG00000163110
0.701	0.232820304745352	0.402	1.97614823792754	0.5	0.085	acinar cell	ENSG00000158528
0.701	0.411335814931234	0.402	2.4553670051174	0.5	0.106	acinar cell	ENSG00000115919
0.701	0.404662952947428	0.402	0.872292904744642	0.75	0.377	acinar cell	ENSG00000114315
0.983	3.51181508431302	0.966	7.46849610046174	0.973	0.063	pulmonary alveolar type 1 cell	ENSG00000204305
0.979	2.66012539215571	0.958	4.36499563158835	0.986	0.574	pulmonary alveolar type 1 cell	ENSG00000213853
0.931	2.10404945078009	0.862	3.53253365653187	0.946	0.293	pulmonary alveolar type 1 cell	ENSG00000105974
0.926	1.67229871694658	0.852	2.60329853935594	0.986	0.707	pulmonary alveolar type 1 cell	ENSG00000197747
0.914	1.90026895447639	0.828	3.52750748231018	0.905	0.347	pulmonary alveolar type 1 cell	ENSG00000013588
0.913	1.9396221063002	0.826	3.19975333998364	0.946	0.257	pulmonary alveolar type 1 cell	ENSG00000171476
0.912	1.6966569477229	0.824	2.83947756258517	0.973	0.426	pulmonary alveolar type 1 cell	ENSG00000135480
0.908	1.57018843765599	0.816	2.48385220262865	0.986	0.321	pulmonary alveolar type 1 cell	ENSG00000129538
0.903	1.45828283655407	0.806	2.88181899249567	0.892	0.201	pulmonary alveolar type 1 cell	ENSG00000101335
0.892	2.19848082011588	0.784	4.30681340473482	0.851	0.204	pulmonary alveolar type 1 cell	ENSG00000086548
0.884	1.49210143937678	0.768	2.68471828989599	0.919	0.46	pulmonary alveolar type 1 cell	ENSG00000196352
0.875	1.7194403719808	0.75	4.23181047274401	0.811	0.135	pulmonary alveolar type 1 cell	ENSG00000169583
0.858	1.66388478881348	0.716	6.27716524486918	0.73	0.024	pulmonary alveolar type 1 cell	ENSG00000107742
0.849	1.32303073809072	0.698	2.61152162555822	0.838	0.45	pulmonary alveolar type 1 cell	ENSG00000136153
0.84	1.53260999774907	0.68	4.96395468588433	0.716	0.079	pulmonary alveolar type 1 cell	ENSG00000114854
0.839	1.56402574084306	0.678	3.67248042922087	0.757	0.178	pulmonary alveolar type 1 cell	ENSG00000138821
0.838	1.28017266511193	0.676	2.46232655335508	0.838	0.504	pulmonary alveolar type 1 cell	ENSG00000177697
0.815	0.945370947392187	0.63	1.62170382934493	0.865	0.19	pulmonary alveolar type 1 cell	ENSG00000196260
0.815	1.36302992068749	0.63	2.76642092562033	0.784	0.411	pulmonary alveolar type 1 cell	ENSG00000106537
0.815	1.63370054882848	0.63	3.73391850880654	0.703	0.121	pulmonary alveolar type 1 cell	ENSG00000066405
0.814	0.796031261531317	0.628	1.19775281115893	0.973	0.926	pulmonary alveolar type 1 cell	ENSG00000075624
0.812	1.28627336004663	0.624	5.28976674510282	0.649	0.046	pulmonary alveolar type 1 cell	ENSG00000136155
0.804	1.38792318393364	0.608	2.88032856595119	0.757	0.357	pulmonary alveolar type 1 cell	ENSG00000156675
0.803	1.28392138430153	0.606	2.70690348114308	0.757	0.354	pulmonary alveolar type 1 cell	ENSG00000105971
0.794	1.06311471030695	0.588	2.14026451339927	0.743	0.215	pulmonary alveolar type 1 cell	ENSG00000090339
0.791	1.48707659818753	0.582	3.97532077179969	0.649	0.114	pulmonary alveolar type 1 cell	ENSG00000099994
0.785	1.54003391024728	0.57	4.6069996387057	0.622	0.094	pulmonary alveolar type 1 cell	ENSG00000171885
0.782	1.49528078352186	0.564	6.7612359895555	0.581	0.037	pulmonary alveolar type 1 cell	ENSG00000182010
0.782	1.28201420297119	0.564	2.32847108782975	0.797	0.451	pulmonary alveolar type 1 cell	ENSG00000142973
0.78	0.761527727215675	0.56	1.26154966409427	0.959	0.765	pulmonary alveolar type 1 cell	ENSG00000125868
0.775	1.32274893672179	0.55	3.15572689861325	0.676	0.231	pulmonary alveolar type 1 cell	ENSG00000138772
0.771	1.02302096992605	0.542	4.18566211543659	0.581	0.057	pulmonary alveolar type 1 cell	ENSG00000144810
0.762	1.29375106620192	0.524	6.15736493562778	0.541	0.027	pulmonary alveolar type 1 cell	ENSG00000243566
0.76	1.25614933516041	0.52	4.79471478081261	0.554	0.053	pulmonary alveolar type 1 cell	ENSG00000175315
0.76	0.86318811214693	0.52	1.58953994072381	0.811	0.646	pulmonary alveolar type 1 cell	ENSG00000084234
0.758	0.191034803517898	0.516	0.316780934321096	0.784	0.185	pulmonary alveolar type 1 cell	ENSG00000131400
0.758	1.1861606798336	0.516	2.44789073019036	0.676	0.233	pulmonary alveolar type 1 cell	ENSG00000110195
0.757	1.09886225748304	0.514	5.05265276581478	0.541	0.04	pulmonary alveolar type 1 cell	ENSG00000112782
0.756	1.1975907977163	0.512	3.02938019432937	0.635	0.185	pulmonary alveolar type 1 cell	ENSG00000102854
0.755	1.23387748775124	0.51	4.58480801425878	0.554	0.072	pulmonary alveolar type 1 cell	ENSG00000154065
0.755	1.17177871824553	0.51	5.15146994621185	0.541	0.051	pulmonary alveolar type 1 cell	ENSG00000012171
0.745	1.01414091736662	0.49	1.90116918291953	0.784	0.479	pulmonary alveolar type 1 cell	ENSG00000167644
0.745	0.974358145221457	0.49	1.75744520934339	0.757	0.484	pulmonary alveolar type 1 cell	ENSG00000067082
0.743	0.957813925096818	0.486	2.9656204334282	0.608	0.221	pulmonary alveolar type 1 cell	ENSG00000116005
0.742	0.564326871431808	0.484	0.839067183751686	0.784	0.223	pulmonary alveolar type 1 cell	ENSG00000168878
0.739	0.601078253619963	0.478	0.941159396285152	0.973	0.897	pulmonary alveolar type 1 cell	ENSG00000092841
0.739	0.87808733098522	0.478	2.31455148881242	0.662	0.311	pulmonary alveolar type 1 cell	ENSG00000049759
0.734	1.00315038256206	0.468	2.53679617796698	0.635	0.31	pulmonary alveolar type 1 cell	ENSG00000074416
0.726	0.721448035866039	0.452	1.20947680792721	0.878	0.649	pulmonary alveolar type 1 cell	ENSG00000111057
0.724	0.955171349463858	0.448	2.92143154361485	0.527	0.097	pulmonary alveolar type 1 cell	ENSG00000225383
0.722	0.491954418295598	0.444	0.720855952717579	0.973	0.968	pulmonary alveolar type 1 cell	ENSG00000197956
0.722	1.25974136348627	0.444	5.63815580357325	0.459	0.022	pulmonary alveolar type 1 cell	ENSG00000149435
0.721	0.884674898598882	0.442	1.95142268303632	0.662	0.406	pulmonary alveolar type 1 cell	ENSG00000119888
0.721	1.08322881169826	0.442	2.66804006892799	0.595	0.253	pulmonary alveolar type 1 cell	ENSG00000006327
0.72	0.591327513588235	0.44	1.01366172607784	0.851	0.759	pulmonary alveolar type 1 cell	ENSG00000101608
0.719	0.883010353818812	0.438	2.81781752008296	0.568	0.215	pulmonary alveolar type 1 cell	ENSG00000052344
0.718	1.26920881933379	0.436	6.32818158224325	0.446	0.014	pulmonary alveolar type 1 cell	ENSG00000166961
0.717	0.721688362082443	0.434	1.55661338524968	0.716	0.514	pulmonary alveolar type 1 cell	ENSG00000162909
0.717	0.898258311499211	0.434	1.71813992144584	0.635	0.278	pulmonary alveolar type 1 cell	ENSG00000102760
0.714	0.664587989883223	0.428	1.05005687196249	0.905	0.797	pulmonary alveolar type 1 cell	ENSG00000010278
0.712	0.901790101225044	0.424	2.13516740889611	0.635	0.394	pulmonary alveolar type 1 cell	ENSG00000196776
0.712	0.856377443589611	0.424	2.42352303581187	0.568	0.228	pulmonary alveolar type 1 cell	ENSG00000064042
0.708	0.572131599328499	0.416	0.850324211193875	0.973	0.858	pulmonary alveolar type 1 cell	ENSG00000205542
0.708	0.653266027759941	0.416	1.36862898648003	0.743	0.471	pulmonary alveolar type 1 cell	ENSG00000163931
0.706	0.638992481766515	0.412	1.13975726110794	0.797	0.673	pulmonary alveolar type 1 cell	ENSG00000158710
0.705	0.947481212337743	0.41	2.85532907695483	0.541	0.215	pulmonary alveolar type 1 cell	ENSG00000112715
0.99	5.39665949470039	0.98	8.07944443629708	0.989	0.158	pulmonary alveolar type 2 cell	ENSG00000168484
0.99	4.36837095037234	0.98	7.75456691850287	0.985	0.057	pulmonary alveolar type 2 cell	ENSG00000122852
0.989	4.23222431465466	0.978	7.67879644429851	0.983	0.055	pulmonary alveolar type 2 cell	ENSG00000185303
0.988	3.27257078727136	0.976	5.01220621720667	1	0.093	pulmonary alveolar type 2 cell	ENSG00000168878
0.987	3.32736728490034	0.974	6.54486736231269	0.985	0.051	pulmonary alveolar type 2 cell	ENSG00000131400
0.977	2.57462443676029	0.954	5.27307762193583	0.977	0.061	pulmonary alveolar type 2 cell	ENSG00000196260
0.975	2.24990129474884	0.95	3.69677273487579	0.989	0.637	pulmonary alveolar type 2 cell	ENSG00000119655
0.969	2.27380610479297	0.938	4.64176980901936	0.968	0.183	pulmonary alveolar type 2 cell	ENSG00000157765
0.965	2.12627993657488	0.93	3.97682332016409	0.973	0.433	pulmonary alveolar type 2 cell	ENSG00000103811
0.949	1.94738459989683	0.898	3.60941319001753	0.96	0.145	pulmonary alveolar type 2 cell	ENSG00000171476
0.943	2.41371265187185	0.886	6.20041161115021	0.901	0.036	pulmonary alveolar type 2 cell	ENSG00000133661
0.932	1.44417604135965	0.864	2.13600307630824	1	0.92	pulmonary alveolar type 2 cell	ENSG00000087086
0.916	1.74944979465569	0.832	5.53028080860764	0.853	0.036	pulmonary alveolar type 2 cell	ENSG00000134020
0.906	2.92482722829598	0.812	8.37891398665434	0.819	0.016	pulmonary alveolar type 2 cell	ENSG00000096088
0.903	1.57984823474623	0.806	6.6471026243645	0.817	0.034	pulmonary alveolar type 2 cell	ENSG00000078081
0.9	1.31636644430992	0.8	2.24832725909347	0.966	0.538	pulmonary alveolar type 2 cell	ENSG00000008394
0.897	1.49199252998478	0.794	4.40205767711116	0.838	0.103	pulmonary alveolar type 2 cell	ENSG00000229415
0.897	2.1243593289798	0.794	4.80733846020117	0.847	0.098	pulmonary alveolar type 2 cell	ENSG00000197249
0.896	1.53229014164049	0.792	5.08571230841122	0.824	0.078	pulmonary alveolar type 2 cell	ENSG00000153395
0.89	1.56234914964139	0.78	6.33116390839822	0.792	0.032	pulmonary alveolar type 2 cell	ENSG00000188906
0.888	1.4150046451285	0.776	2.29649660751472	0.964	0.672	pulmonary alveolar type 2 cell	ENSG00000166347
0.876	1.25151591824545	0.752	2.2101820472044	0.939	0.593	pulmonary alveolar type 2 cell	ENSG00000155368
0.872	1.1626479108981	0.744	2.09854192180019	0.943	0.437	pulmonary alveolar type 2 cell	ENSG00000185499
0.866	1.34075967704619	0.732	5.89450439607151	0.748	0.027	pulmonary alveolar type 2 cell	ENSG00000167972
0.848	1.22224196417575	0.696	3.47408829260109	0.765	0.094	pulmonary alveolar type 2 cell	ENSG00000153446
0.843	1.31084706173767	0.686	2.16599903771076	0.889	0.233	pulmonary alveolar type 2 cell	ENSG00000129538
0.837	1.33484470503216	0.674	4.66867321953799	0.721	0.105	pulmonary alveolar type 2 cell	ENSG00000099194
0.832	1.18142938527188	0.664	3.75361185066508	0.7	0.029	pulmonary alveolar type 2 cell	ENSG00000066405
0.828	1.02736145207211	0.656	1.68069370438153	0.933	0.441	pulmonary alveolar type 2 cell	ENSG00000164687
0.827	1.05442161274245	0.654	3.32950934657643	0.739	0.157	pulmonary alveolar type 2 cell	ENSG00000115648
0.827	1.18617163243614	0.654	2.69665636801317	0.809	0.316	pulmonary alveolar type 2 cell	ENSG00000106992
0.825	0.720906162199612	0.65	1.07297933727376	1	0.948	pulmonary alveolar type 2 cell	ENSG00000133112
0.823	1.15491901844964	0.646	4.20045345594419	0.71	0.133	pulmonary alveolar type 2 cell	ENSG00000169710
0.821	1.51125389585707	0.642	7.73160156976945	0.647	0.01	pulmonary alveolar type 2 cell	ENSG00000170890
0.821	1.09532539996709	0.642	3.30551765354754	0.739	0.169	pulmonary alveolar type 2 cell	ENSG00000144063
0.815	1.16109411196982	0.63	4.63989558955003	0.651	0.025	pulmonary alveolar type 2 cell	ENSG00000123838
0.81	0.96587657226375	0.62	3.07044175530311	0.693	0.098	pulmonary alveolar type 2 cell	ENSG00000138821
0.81	0.7491758830973	0.62	1.16392052185786	0.977	0.859	pulmonary alveolar type 2 cell	ENSG00000114391
0.808	0.662057451196467	0.616	0.973574255357071	0.998	0.974	pulmonary alveolar type 2 cell	ENSG00000156508
0.807	0.979728167433702	0.614	4.714436868305	0.649	0.053	pulmonary alveolar type 2 cell	ENSG00000166278
0.803	0.969971430365199	0.606	3.52857965773667	0.683	0.135	pulmonary alveolar type 2 cell	ENSG00000136048
0.803	0.81737154046524	0.606	1.20518921314866	1	0.937	pulmonary alveolar type 2 cell	ENSG00000112306
0.802	0.97629709376259	0.604	2.15090819322336	0.819	0.392	pulmonary alveolar type 2 cell	ENSG00000124145
0.801	0.831359647055778	0.602	1.63747528377645	0.866	0.47	pulmonary alveolar type 2 cell	ENSG00000250722
0.801	1.05418581289503	0.602	4.30213364784241	0.66	0.125	pulmonary alveolar type 2 cell	ENSG00000168389
0.796	0.945282587778942	0.592	2.91780531268222	0.714	0.225	pulmonary alveolar type 2 cell	ENSG00000170786
0.795	0.879355603258395	0.59	2.05814232793519	0.805	0.378	pulmonary alveolar type 2 cell	ENSG00000116133
0.795	0.835815335697527	0.59	1.74835210619895	0.855	0.487	pulmonary alveolar type 2 cell	ENSG00000104763
0.794	0.986438953131705	0.588	3.02504956496079	0.7	0.183	pulmonary alveolar type 2 cell	ENSG00000052802
0.787	0.92753409838614	0.574	3.48486225897154	0.658	0.138	pulmonary alveolar type 2 cell	ENSG00000151332
0.785	0.899146388644437	0.57	5.56416347987367	0.584	0.017	pulmonary alveolar type 2 cell	ENSG00000259803
0.784	0.872830011492601	0.568	1.95888619293413	0.813	0.439	pulmonary alveolar type 2 cell	ENSG00000180992
0.784	0.940734547957397	0.568	2.66516001564817	0.712	0.229	pulmonary alveolar type 2 cell	ENSG00000172456
0.784	1.06237168372606	0.568	3.31394907964174	0.679	0.206	pulmonary alveolar type 2 cell	ENSG00000165175
0.783	0.716892702068179	0.566	2.10036333801649	0.697	0.118	pulmonary alveolar type 2 cell	ENSG00000069122
0.781	1.1427346161866	0.562	5.15795784249481	0.582	0.025	pulmonary alveolar type 2 cell	ENSG00000156076
0.778	1.0434375108661	0.556	6.93645051269939	0.561	0.008	pulmonary alveolar type 2 cell	ENSG00000164161
0.777	0.866059835831292	0.554	6.76929088709914	0.561	0.009	pulmonary alveolar type 2 cell	ENSG00000119535
0.772	0.429780725501713	0.544	0.669758830727869	0.597	0.05	pulmonary alveolar type 2 cell	ENSG00000164265
0.771	0.788001196466774	0.542	1.78275460016814	0.794	0.416	pulmonary alveolar type 2 cell	ENSG00000169738
0.771	0.872686319146139	0.542	3.0513140819058	0.632	0.134	pulmonary alveolar type 2 cell	ENSG00000136352
0.769	0.875252127688357	0.538	4.08883749713293	0.58	0.062	pulmonary alveolar type 2 cell	ENSG00000172264
0.769	0.865036196283016	0.538	2.20286241856459	0.731	0.34	pulmonary alveolar type 2 cell	ENSG00000170776
0.769	0.819934541556377	0.538	2.10005459668755	0.744	0.349	pulmonary alveolar type 2 cell	ENSG00000165389
0.768	0.878282866382595	0.536	2.3832147614891	0.647	0.119	pulmonary alveolar type 2 cell	ENSG00000109610
0.767	0.641497889888496	0.534	1.10725667895927	0.926	0.739	pulmonary alveolar type 2 cell	ENSG00000104904
0.766	0.754474689784348	0.532	1.65799545891709	0.811	0.415	pulmonary alveolar type 2 cell	ENSG00000163931
0.765	0.637060266673921	0.53	0.97623344767792	0.983	0.864	pulmonary alveolar type 2 cell	ENSG00000163682
0.765	0.901427904051148	0.53	3.68434754537164	0.59	0.085	pulmonary alveolar type 2 cell	ENSG00000162551
0.764	0.966094452152705	0.528	5.08218559028343	0.544	0.018	pulmonary alveolar type 2 cell	ENSG00000183607
0.763	0.87604434996224	0.526	3.16024197271206	0.601	0.091	pulmonary alveolar type 2 cell	ENSG00000135678
0.762	0.804196699008368	0.524	3.17120100759262	0.569	0.044	pulmonary alveolar type 2 cell	ENSG00000099994
0.761	0.644630632266945	0.522	1.11159174093864	0.88	0.464	pulmonary alveolar type 2 cell	ENSG00000189377
0.758	0.846683042060879	0.516	1.93692955814556	0.763	0.376	pulmonary alveolar type 2 cell	ENSG00000143416
0.756	0.905570760967745	0.512	3.02716488250377	0.584	0.082	pulmonary alveolar type 2 cell	ENSG00000130208
0.756	0.832397393224305	0.512	5.52884601815696	0.523	0.013	pulmonary alveolar type 2 cell	ENSG00000007402
0.755	0.837360897411101	0.51	6.56929400011862	0.521	0.016	pulmonary alveolar type 2 cell	ENSG00000144331
0.754	0.620900560724083	0.508	0.953096749497353	0.971	0.87	pulmonary alveolar type 2 cell	ENSG00000105193
0.754	0.718698093648832	0.508	1.60024517538722	0.79	0.471	pulmonary alveolar type 2 cell	ENSG00000090013
0.753	0.611714866822994	0.506	1.03917246566651	0.916	0.742	pulmonary alveolar type 2 cell	ENSG00000125868
0.753	0.499886858636593	0.506	0.790442976218654	0.979	0.842	pulmonary alveolar type 2 cell	ENSG00000116251
0.752	0.601990855510848	0.504	0.897316801076167	0.994	0.947	pulmonary alveolar type 2 cell	ENSG00000233927
0.752	0.746975937844545	0.504	1.37681529993724	0.853	0.567	pulmonary alveolar type 2 cell	ENSG00000176046
0.751	0.4854880154438	0.502	0.746131653825505	0.989	0.887	pulmonary alveolar type 2 cell	ENSG00000118181
0.75	0.887822971068882	0.5	1.9783936468509	0.739	0.429	pulmonary alveolar type 2 cell	ENSG00000164713
0.75	0.597265554853961	0.5	1.13267093937717	0.887	0.624	pulmonary alveolar type 2 cell	ENSG00000120742
0.748	0.725730776724402	0.496	1.68681267864293	0.771	0.404	pulmonary alveolar type 2 cell	ENSG00000145860
0.748	0.625985878500344	0.496	1.30512754880313	0.731	0.254	pulmonary alveolar type 2 cell	ENSG00000003436
0.747	0.975964863261603	0.494	2.73406645372399	0.651	0.271	pulmonary alveolar type 2 cell	ENSG00000138162
0.745	0.786799661300777	0.49	5.54086552207169	0.502	0.015	pulmonary alveolar type 2 cell	ENSG00000154146
0.745	1.38140620109931	0.49	3.19105620822185	0.607	0.16	pulmonary alveolar type 2 cell	ENSG00000109321
0.743	1.07727948653129	0.486	6.44977607732706	0.494	0.009	pulmonary alveolar type 2 cell	ENSG00000155657
0.742	0.57498104473762	0.484	0.86562265681494	0.987	0.913	pulmonary alveolar type 2 cell	ENSG00000134419
0.742	0.775500670993211	0.484	3.10168469528394	0.519	0.036	pulmonary alveolar type 2 cell	ENSG00000104267
0.742	0.740325605402871	0.484	4.3705106220252	0.519	0.048	pulmonary alveolar type 2 cell	ENSG00000008853
0.741	0.665886722372384	0.482	2.92929232068966	0.563	0.103	pulmonary alveolar type 2 cell	ENSG00000182985
0.741	0.698613113774281	0.482	2.32298467092925	0.639	0.247	pulmonary alveolar type 2 cell	ENSG00000133935
0.74	0.580529341780336	0.48	0.88916467008276	0.983	0.882	pulmonary alveolar type 2 cell	ENSG00000188846
0.74	0.513180975586582	0.48	0.771864002154746	0.998	0.899	pulmonary alveolar type 2 cell	ENSG00000149273
0.74	0.609396295632971	0.48	1.17133673088867	0.866	0.637	pulmonary alveolar type 2 cell	ENSG00000113732
0.74	0.599447582043853	0.48	0.896225036181866	0.992	0.937	pulmonary alveolar type 2 cell	ENSG00000108107
0.739	0.559152328254729	0.478	1.03439700664736	0.884	0.669	pulmonary alveolar type 2 cell	ENSG00000089220
0.739	0.750884734419976	0.478	4.0249172801895	0.504	0.025	pulmonary alveolar type 2 cell	ENSG00000025423
0.736	0.628402334980838	0.472	1.51012255129881	0.641	0.169	pulmonary alveolar type 2 cell	ENSG00000110195
0.736	0.745356270119385	0.472	1.57153182778204	0.775	0.483	pulmonary alveolar type 2 cell	ENSG00000109046
0.736	0.545833012987002	0.472	0.830823005997996	0.985	0.904	pulmonary alveolar type 2 cell	ENSG00000063177
0.735	0.571416798850194	0.47	0.965950079756924	0.935	0.772	pulmonary alveolar type 2 cell	ENSG00000196262
0.735	0.729819391277031	0.47	5.7076485938484	0.483	0.02	pulmonary alveolar type 2 cell	ENSG00000179593
0.735	0.725345704507899	0.47	1.68660756551168	0.739	0.442	pulmonary alveolar type 2 cell	ENSG00000151327
0.735	0.526673869329934	0.47	0.857958902873865	0.962	0.82	pulmonary alveolar type 2 cell	ENSG00000124172
0.734	0.628436173172258	0.468	2.93335897594773	0.544	0.106	pulmonary alveolar type 2 cell	ENSG00000115221
0.734	0.699651562557323	0.468	3.9337111430243	0.517	0.069	pulmonary alveolar type 2 cell	ENSG00000109084
0.733	0.670538966799368	0.466	1.21651884811855	0.901	0.655	pulmonary alveolar type 2 cell	ENSG00000184076
0.733	0.738489111504461	0.466	2.08693871107605	0.67	0.319	pulmonary alveolar type 2 cell	ENSG00000169692
0.733	0.563964945310621	0.466	0.858003626217001	0.977	0.894	pulmonary alveolar type 2 cell	ENSG00000145592
0.733	0.706281187008672	0.466	2.38586721132363	0.611	0.225	pulmonary alveolar type 2 cell	ENSG00000137857
0.733	0.5951770533528	0.466	1.03715831549839	0.897	0.642	pulmonary alveolar type 2 cell	ENSG00000005022
0.73	0.832658927412582	0.46	2.56836254394789	0.525	0.065	pulmonary alveolar type 2 cell	ENSG00000187479
0.73	0.453678086738347	0.46	0.677188326609261	0.996	0.945	pulmonary alveolar type 2 cell	ENSG00000142676
0.727	0.651808102173309	0.454	2.43332791096316	0.582	0.175	pulmonary alveolar type 2 cell	ENSG00000179178
0.725	0.681119942518276	0.45	1.65621287722717	0.664	0.265	pulmonary alveolar type 2 cell	ENSG00000223865
0.725	0.613244213295889	0.45	3.51111548006263	0.504	0.07	pulmonary alveolar type 2 cell	ENSG00000169116
0.725	0.643580142439698	0.45	2.59743965305335	0.567	0.153	pulmonary alveolar type 2 cell	ENSG00000100600
0.725	0.624470957587246	0.45	3.01071313384743	0.527	0.097	pulmonary alveolar type 2 cell	ENSG00000068650
0.725	0.605727779781382	0.45	2.95890611259796	0.515	0.071	pulmonary alveolar type 2 cell	ENSG00000048540
0.724	1.08856523888703	0.448	4.43990655592067	0.487	0.046	pulmonary alveolar type 2 cell	ENSG00000242265
0.723	0.821260887834991	0.446	1.85343303427447	0.616	0.21	pulmonary alveolar type 2 cell	ENSG00000176907
0.723	0.616723553325792	0.446	1.38483221698873	0.739	0.409	pulmonary alveolar type 2 cell	ENSG00000166681
0.722	0.53437906220021	0.444	0.815572479523066	0.987	0.864	pulmonary alveolar type 2 cell	ENSG00000089157
0.721	0.537535902925552	0.442	1.02656591820494	0.83	0.444	pulmonary alveolar type 2 cell	ENSG00000189334
0.72	0.620812515012884	0.44	1.72149492224595	0.666	0.308	pulmonary alveolar type 2 cell	ENSG00000176485
0.719	0.507779680216765	0.438	0.75155040736303	0.989	0.938	pulmonary alveolar type 2 cell	ENSG00000177954
0.718	0.61250876001839	0.436	1.19892638092202	0.847	0.604	pulmonary alveolar type 2 cell	ENSG00000197111
0.718	0.553138239687007	0.436	1.0516267651399	0.88	0.653	pulmonary alveolar type 2 cell	ENSG00000174021
0.718	0.598051549705126	0.436	2.22005986033624	0.538	0.1	pulmonary alveolar type 2 cell	ENSG00000164741
0.718	0.432643834547573	0.436	0.661950400342371	0.983	0.878	pulmonary alveolar type 2 cell	ENSG00000089009
0.717	0.555000357060337	0.434	0.840972712873014	0.975	0.808	pulmonary alveolar type 2 cell	ENSG00000245532
0.716	0.466382347974426	0.432	0.720019228812215	0.977	0.868	pulmonary alveolar type 2 cell	ENSG00000122406
0.716	0.644355399966452	0.432	5.49933308836712	0.441	0.011	pulmonary alveolar type 2 cell	ENSG00000095713
0.715	0.429679616037717	0.43	0.644895780489247	0.994	0.939	pulmonary alveolar type 2 cell	ENSG00000108298
0.714	1.19635916514855	0.428	2.11086174642138	0.611	0.226	pulmonary alveolar type 2 cell	ENSG00000081041
0.713	0.457559636043683	0.426	0.683524939442581	0.989	0.912	pulmonary alveolar type 2 cell	ENSG00000197958
0.713	0.63610367541083	0.426	1.65323928740742	0.689	0.389	pulmonary alveolar type 2 cell	ENSG00000166228
0.713	0.475714399962446	0.426	0.778809077026241	0.958	0.798	pulmonary alveolar type 2 cell	ENSG00000127184
0.713	0.617278171172392	0.426	1.85323943271332	0.626	0.289	pulmonary alveolar type 2 cell	ENSG00000112245
0.712	0.61290915789227	0.424	5.74882617930549	0.437	0.019	pulmonary alveolar type 2 cell	ENSG00000248890
0.712	0.385586117578516	0.424	0.575399910715117	0.964	0.842	pulmonary alveolar type 2 cell	ENSG00000205542
0.711	0.44585182543119	0.422	0.672854957929632	0.987	0.928	pulmonary alveolar type 2 cell	ENSG00000110700
0.71	0.59812693991957	0.42	1.76107509972125	0.639	0.302	pulmonary alveolar type 2 cell	ENSG00000154640
0.71	0.365175327013464	0.42	0.551080785697726	0.996	0.908	pulmonary alveolar type 2 cell	ENSG00000138326
0.71	0.688008769515825	0.42	2.8383076848827	0.525	0.149	pulmonary alveolar type 2 cell	ENSG00000100417
0.709	0.458449692615383	0.418	0.691240949951539	0.989	0.925	pulmonary alveolar type 2 cell	ENSG00000177600
0.709	0.57439869156914	0.418	1.32312528373728	0.748	0.45	pulmonary alveolar type 2 cell	ENSG00000140391
0.709	0.504418456033907	0.418	1.22105815961336	0.639	0.249	pulmonary alveolar type 2 cell	ENSG00000125730
0.708	1.31089665093977	0.416	2.12774216390257	0.763	0.481	pulmonary alveolar type 2 cell	ENSG00000279483
0.708	0.447745745613558	0.416	0.659526193671487	0.998	0.959	pulmonary alveolar type 2 cell	ENSG00000147403
0.707	0.626063066272049	0.414	3.97363096269886	0.456	0.055	pulmonary alveolar type 2 cell	ENSG00000149485
0.707	0.560327016802535	0.414	1.12188548378725	0.824	0.571	pulmonary alveolar type 2 cell	ENSG00000132432
0.706	0.557740057455574	0.412	3.02370925129058	0.487	0.099	pulmonary alveolar type 2 cell	ENSG00000151726
0.706	0.617861118902161	0.412	1.87553904660966	0.618	0.282	pulmonary alveolar type 2 cell	ENSG00000121691
0.705	0.587950811648845	0.41	4.33643805714291	0.431	0.022	pulmonary alveolar type 2 cell	ENSG00000197415
0.704	0.767427215512379	0.408	1.20087209979592	0.977	0.842	pulmonary alveolar type 2 cell	ENSG00000197728
0.704	0.644613615470019	0.408	1.80627224735017	0.611	0.258	pulmonary alveolar type 2 cell	ENSG00000130164
0.704	0.5994013701557	0.408	1.78697173389938	0.637	0.31	pulmonary alveolar type 2 cell	ENSG00000128309
0.704	0.549394978682776	0.408	0.879654972390915	0.937	0.759	pulmonary alveolar type 2 cell	ENSG00000125691
0.704	0.666463058704219	0.408	1.11212425523853	0.891	0.641	pulmonary alveolar type 2 cell	ENSG00000124614
