clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Astrocytes,MSTRG.19611,0.00849282212895157,0.6096536242867692,0.9900354778040688
Astrocytes,MSTRG.1162,0.009570612481206478,0.6561679575751932,0.9873276258815809
Astrocytes,MSTRG.5930,0.013481964943287357,0.9396868072618685,0.9832050731481723
Astrocytes,MSTRG.12777,0.024947445617655162,1.8025828217707485,0.9801263708443331
Astrocytes,MSTRG.7660,0.019447678671115333,1.228976485751391,0.977981044486952
Astrocytes,MSTRG.20425,0.032597303107362315,1.708999718872838,0.9777461116380194
Astrocytes,MSTRG.3752,0.015498457635600135,1.1250181451655352,0.9731281346002747
Astrocytes,MSTRG.17442,0.007529604888163241,1.0632546882363707,0.9714382417725032
Astrocytes,MSTRG.8099,0.007481742105453378,1.4028038502230407,0.9674437579036441
Astrocytes,MSTRG.17441,0.016869001120643948,2.0535208740397533,0.9596958644096127
Astrocytes,MSTRG.9047,0.006081426950019153,0.9845117029185287,0.9573003344916224
Astrocytes,MSTRG.12690,0.010105111544949103,1.0309607813854196,0.9569312960789188
Astrocytes,MSTRG.4047,0.01586168840521757,1.5613766152152282,0.9525680815879579
Astrocytes,MSTRG.15489,0.008313372980313306,1.159182742203637,0.9513693931533426
Astrocytes,MSTRG.8364,0.011404591536670124,1.2366551127935546,0.9477363844615018
Astrocytes,MSTRG.8871,0.006011063692614239,0.9552685672334105,0.9414002702935579
Astrocytes,MSTRG.15032,0.018060264593175078,1.2318908955939991,0.9380585601816704
Astrocytes,MSTRG.2210,0.007272459540420655,1.3098082097432018,0.9326444366083481
Astrocytes,MSTRG.12744,0.021254271327849527,2.161906641131154,0.9231748357891676
Astrocytes,MSTRG.12684,0.01799067475549259,1.8512279365719426,0.9129891192450909
Astrocytes,MSTRG.14382,0.010793348822699313,1.1716519117532618,0.912025476601138
Astrocytes,MSTRG.12764,0.007653097232858863,1.1968018039140456,0.9116714415471673
Astrocytes,MSTRG.11549,0.012645564241051274,1.5523277195842842,0.9053475070101039
Astrocytes,MSTRG.27026,0.008053703260371739,1.110101881211336,0.8979750009790854
Astrocytes,MSTRG.5534,0.015540260591896444,1.5573646873918459,0.8941738154478458
Astrocytes,MSTRG.6897,0.0219448871132703,1.5872749461790558,0.8905635950209578
Astrocytes,MSTRG.13997,0.027217862510343457,2.4284563880084717,0.8898174284446225
Astrocytes,MSTRG.6189,0.010553178692797982,2.1244939953514135,0.8828395359604124
Astrocytes,MSTRG.7669,0.012015394514255361,1.8549204545292615,0.8783917698679368
Astrocytes,MSTRG.1256,0.0077729824903875425,1.0194304974293618,0.8707752361528136
Astrocytes,MSTRG.20699,0.007288198746399987,1.3490166016444056,0.8691807627466085
Astrocytes,MSTRG.871,0.00992214012989232,1.2740199786004567,0.8544762356981276
Astrocytes,MSTRG.2306,0.008640990126128952,1.694751625542124,0.8443455905093495
Astrocytes,MSTRG.35,0.00983715558335251,1.3433100976667156,0.839268540311644
Astrocytes,MSTRG.15159,0.007557120980902536,1.5594866067088387,0.838459276133504
Astrocytes,MSTRG.1897,0.00736570685232102,1.5643837038987287,0.8379553929427275
Astrocytes,MSTRG.12405,0.018317426655269805,2.6060472326732618,0.8345787995393321
Astrocytes,MSTRG.8685,0.005989139254353296,1.6422242483891665,0.8250487381509052
Astrocytes,MSTRG.17185,0.007036439757941444,1.3281069532966527,0.8195236433476095
Astrocytes,MSTRG.3829,0.02044432851929077,2.0131525165549236,0.8195072355925594
Astrocytes,MSTRG.12787,0.010504610072102908,2.834241237748533,0.8179318893116383
Astrocytes,MSTRG.939,0.03661897544509472,3.9753779587175773,0.7804278551972106
Astrocytes,MSTRG.17304,0.01832412572604531,3.4818593307236507,0.7706462833361214
Astrocytes,MSTRG.13048,0.014271628462640625,3.3388471748990227,0.7584113733966544
Astrocytes,MSTRG.1525,0.023071286643285956,2.523858183903641,0.7536818831237173
Astrocytes,MSTRG.7589,0.007233437131468828,2.7645291983806843,0.7473487336035595
Astrocytes,MSTRG.5132,0.006888304708871465,1.2929308134688349,0.7368231728402153
Astrocytes,MSTRG.12102,0.007760859838010449,1.6626160984204366,0.7316639683759155
Astrocytes,MSTRG.11499,0.019433269534140735,2.022370898030835,0.7264337055372624
Astrocytes,MSTRG.10368,0.010674626223963818,3.355933193229572,0.709154868758283
Choroid plexus epithelial cells,MSTRG.15310,0.03898385459050971,2.0557868802290447,0.9982815789835765
Choroid plexus epithelial cells,MSTRG.22418,0.016471957935954157,0.5500612539961969,0.9958857867278148
Choroid plexus epithelial cells,MSTRG.16017,0.020514508802604692,0.9627714513646503,0.9956573893148901
Choroid plexus epithelial cells,MSTRG.584,0.04044327963727782,2.4947621857197753,0.9946958722798298
Choroid plexus epithelial cells,MSTRG.3759,0.02022110703354555,0.8254897426099765,0.994187135506007
Choroid plexus epithelial cells,MSTRG.25013,0.014390693739417483,0.9122067358245285,0.9927871236892931
Choroid plexus epithelial cells,MSTRG.16803,0.005336369786692838,0.410206852857002,0.9917916719422293
Choroid plexus epithelial cells,MSTRG.12361,0.01025754507949709,0.9373913979258579,0.9914597471306557
Choroid plexus epithelial cells,MSTRG.5790,0.010714632855394965,1.61537254817001,0.9908634989286115
Choroid plexus epithelial cells,MSTRG.11478,0.006029389951498002,0.7901341994281341,0.9889333259188889
Choroid plexus epithelial cells,MSTRG.5816,0.012113910342305318,0.8727941659241323,0.9876020169543904
Choroid plexus epithelial cells,MSTRG.1818,0.024185465725877556,1.631828882610414,0.9872530268835817
