p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.25697303637187e-35	3.187864043105	0.521	0.062	2.47372293557983e-31	Ast_593	ENSG00000141469
2.19664587344974e-35	3.26881387096555	0.542	0.07	4.32299907894909e-31	Ast_593	ENSG00000178075
2.82202604126419e-35	3.38462119649886	0.979	0.328	5.55374724920793e-31	Ast_593	ENSG00000079215
5.78474021796551e-35	3.49445347474848	0.5	0.059	1.13843687489561e-30	Ast_593	ENSG00000182175
5.83139256931011e-35	2.52953775492005	0.5	0.058	1.14761805764023e-30	Ast_593	ENSG00000163453
6.33815283224004e-35	3.7237370200559	0.625	0.101	1.24734847738484e-30	Ast_593	ENSG00000134508
2.2008456810044e-34	7.00639172297964	0.104	0.002	4.33126430021666e-30	Ast_593	ENSG00000140067
2.60620178554103e-34	4.04574392843787	0.5	0.062	5.12900511394474e-30	Ast_593	ENSG00000214402
1.30457714455487e-33	2.74717899105175	0.583	0.082	2.56740782048399e-29	Ast_593	ENSG00000151012
1.37879288144174e-33	2.95851289779096	0.958	0.295	2.71346439067734e-29	Ast_593	ENSG00000185942
4.2000123491643e-33	3.67088622226526	0.417	0.043	8.26562430315534e-29	Ast_593	ENSG00000072952
1.59565928639036e-32	3.32175265578885	0.458	0.053	3.14025747561622e-28	Ast_593	ENSG00000137693
1.68049621942016e-32	3.75643480607148	0.5	0.066	3.30721655981887e-28	Ast_593	ENSG00000153902
3.24867951219227e-32	3.81462295412374	0.458	0.056	6.39340127999439e-28	Ast_593	ENSG00000092969
4.16111192932666e-32	3.51493397254366	0.521	0.071	8.18906827691488e-28	Ast_593	ENSG00000163406
5.22668391636969e-32	3.11557942045923	0.812	0.175	1.02861139474156e-27	Ast_593	ENSG00000107249
8.43857459772649e-32	3.8921696381367	0.354	0.033	1.66071148083257e-27	Ast_593	ENSG00000134873
9.66448534239845e-32	2.6134120521359	0.667	0.116	1.90197071538402e-27	Ast_593	ENSG00000111783
1.07850805718026e-31	4.322712459869	0.396	0.042	2.12250385653075e-27	Ast_593	ENSG00000165730
1.42613896356055e-31	3.5689582086825	0.729	0.153	2.80664148028716e-27	Ast_593	ENSG00000183579
1.80656116678013e-31	4.59388391858073	0.375	0.037	3.55531237622329e-27	Ast_593	ENSG00000100427
2.46565509274188e-31	3.02560194779529	0.562	0.085	4.85240922251602e-27	Ast_593	ENSG00000114790
1.08231406261542e-30	3.55003711191749	0.833	0.223	2.12999407522714e-26	Ast_593	ENSG00000167614
1.3491418138426e-30	3.54129260271013	0.417	0.047	2.65511108964223e-26	Ast_593	ENSG00000101680
1.54484232801826e-30	3.19446770210464	0.729	0.155	3.04024970153993e-26	Ast_593	ENSG00000165795
1.64512107754563e-30	2.54318513310091	0.938	0.28	3.2375982806098e-26	Ast_593	ENSG00000198838
3.05433223037583e-30	3.40861199049426	0.5	0.07	6.01092582937963e-26	Ast_593	ENSG00000156049
4.44032505868779e-30	2.91939160356359	0.521	0.074	8.73855971549756e-26	Ast_593	ENSG00000152661
4.79086277420145e-30	3.80024616070475	0.333	0.03	9.42841793962845e-26	Ast_593	ENSG00000100767
5.43409750958483e-30	3.96419216946592	0.396	0.043	1.06943038988629e-25	Ast_593	ENSG00000124145
1.15371226291933e-29	3.82943561206549	0.417	0.049	2.27050573342523e-25	Ast_593	ENSG00000101400
2.53123975935463e-29	3.62302005253133	0.396	0.045	4.98147984640992e-25	Ast_593	ENSG00000173208
6.35213621514961e-29	4.01856721526053	0.375	0.041	1.25010040714144e-24	Ast_593	ENSG00000126785
6.88714182742679e-29	4.48689320879208	0.229	0.015	1.35538951163759e-24	Ast_593	ENSG00000143416
2.23073358519384e-28	3.86243189806179	0.292	0.025	4.39008369566148e-24	Ast_593	ENSG00000168309
2.55380395516008e-28	4.82512999379962	0.208	0.012	5.02588618375504e-24	Ast_593	ENSG00000100968
3.07194593995566e-28	3.12243837048725	0.583	0.101	6.04558960983273e-24	Ast_593	ENSG00000076555
5.33178013752528e-28	2.69095169857335	0.667	0.132	1.04929433106497e-23	Ast_593	ENSG00000125148
8.66996081349447e-28	3.2186599106174	0.917	0.34	1.70624828809571e-23	Ast_593	ENSG00000154217
3.62053524738806e-27	3.47273650605637	0.417	0.054	7.1252133668597e-23	Ast_593	ENSG00000147509
3.80815519575274e-27	3.10406937180155	0.562	0.097	7.4944494252414e-23	Ast_593	ENSG00000103740
4.26189251818172e-27	3.64419146127068	0.583	0.11	8.38740447578162e-23	Ast_593	ENSG00000182272
7.78253386026638e-27	2.91746849425699	0.875	0.296	1.53160266370042e-22	Ast_593	ENSG00000079691
8.62991059053416e-27	3.16789157587261	0.375	0.043	1.69836640421712e-22	Ast_593	ENSG00000285082
1.56536463067962e-26	3.4918556106489	0.292	0.026	3.08063759317749e-22	Ast_593	ENSG00000087266
2.2491924578704e-26	3.03170228624952	0.979	0.495	4.42641075708895e-22	Ast_593	ENSG00000109472
2.65790590915326e-26	4.02689473880977	0.354	0.04	5.23075882921362e-22	Ast_593	ENSG00000186998
3.07022766676988e-26	3.75536847113911	0.562	0.108	6.04220804820312e-22	Ast_593	ENSG00000185818
4.00605065363074e-26	2.88310533106799	1	0.659	7.8839076863453e-22	Ast_593	ENSG00000150625
4.70542846011078e-26	3.29203645345997	0.458	0.066	9.26028320949801e-22	Ast_593	ENSG00000064655
5.03350995311023e-26	2.79164883538646	0.292	0.027	9.90594758772093e-22	Ast_593	ENSG00000026025
5.54124311175472e-26	3.68264160343463	0.479	0.076	1.09051664439333e-21	Ast_593	ENSG00000136297
1.10418599516931e-25	3.36946418469407	0.625	0.135	2.17303803849321e-21	Ast_593	ENSG00000129244
1.14618366128774e-25	5.69941312131782	0.125	0.004	2.25568944541426e-21	Ast_593	ENSG00000156510
1.58250650387969e-25	4.80904413503356	0.292	0.028	3.11437279963522e-21	Ast_593	ENSG00000122756
1.84454252995571e-25	3.43125071287356	0.458	0.069	3.63005969895284e-21	Ast_593	ENSG00000117592
1.92331599006745e-25	4.06149240336868	0.354	0.042	3.78508586845274e-21	Ast_593	ENSG00000162836
2.05498613856884e-25	2.17342211658101	0.938	0.334	4.04421272070347e-21	Ast_593	ENSG00000046889
2.3821013524667e-25	2.82606105048047	0.625	0.132	4.68797546165446e-21	Ast_593	ENSG00000127249
2.5625234629475e-25	2.99558133760636	0.521	0.09	5.04304617508068e-21	Ast_593	ENSG00000152990
2.76233922857182e-25	3.7475258596579	0.354	0.042	5.43628360182935e-21	Ast_593	ENSG00000119927
6.54183671841489e-25	5.16905199659663	0.167	0.009	1.28743346618405e-20	Ast_593	ENSG00000170989
7.07268682186185e-25	3.09290693690891	0.75	0.212	1.39190476654241e-20	Ast_593	ENSG00000148672
1.03849150879332e-24	2.80023949581803	0.729	0.202	2.04375128930526e-20	Ast_593	ENSG00000168710
1.12140631123386e-24	4.18306443283548	0.458	0.073	2.20692762050824e-20	Ast_593	ENSG00000079337
1.54899574888334e-24	3.63404908249197	0.333	0.038	3.04842363380242e-20	Ast_593	ENSG00000197977
3.62337890373498e-24	4.35840075310599	0.25	0.021	7.13080968255044e-20	Ast_593	ENSG00000069431
3.6491602992083e-24	2.78846057511405	0.438	0.065	7.18154746884193e-20	Ast_593	ENSG00000153208
3.94683025480922e-24	2.78650296934332	0.625	0.137	7.76736194146455e-20	Ast_593	ENSG00000138771
4.22728114403656e-24	4.7520956650541	0.167	0.009	8.31928929146396e-20	Ast_593	ENSG00000141485
5.53522254541203e-24	2.8684932577317	0.521	0.094	1.08933179693709e-19	Ast_593	ENSG00000145555
1.20976564378818e-23	2.98340032632384	0.438	0.066	2.38081878697514e-19	Ast_593	ENSG00000079335
1.33051787041066e-23	2.8515135945551	0.667	0.164	2.61845916896819e-19	Ast_593	ENSG00000144749
