myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.721	0.234539032277889	0.442	0.343139379256677	0.99	0.886	Astrocytes	ENSG00000156475
0.721	0.946201852085897	0.442	1.37587694697477	0.886	0.764	Astrocytes	ENSG00000179915
0.718	1.17450447084593	0.436	2.63726619283686	0.561	0.177	Astrocytes	ENSG00000164066
0.718	1.19813695313183	0.436	2.25385852546847	0.63	0.283	Astrocytes	ENSG00000048540
0.717	1.10557814876435	0.434	1.97144749485559	0.678	0.405	Astrocytes	ENSG00000111860
0.716	0.837667137433824	0.432	1.4073451870095	0.758	0.479	Astrocytes	ENSG00000069020
0.715	1.44437252758506	0.43	4.18271435768708	0.467	0.046	Astrocytes	ENSG00000113916
0.715	1.62087930948477	0.43	3.42216813259803	0.512	0.103	Astrocytes	ENSG00000100234
0.714	2.01878404124163	0.428	5.93311926416998	0.446	0.024	Astrocytes	ENSG00000115738
0.714	0.937782868562875	0.428	1.69759472581437	0.651	0.291	Astrocytes	ENSG00000020577
0.713	1.13409850257872	0.426	1.91470300379232	0.654	0.244	Astrocytes	ENSG00000146122
0.711	0.972248902235137	0.422	1.8200013062293	0.609	0.208	Astrocytes	ENSG00000152818
0.711	0.839472063309343	0.422	1.3763524238644	0.837	0.702	Astrocytes	ENSG00000132424
0.711	1.22660732141247	0.422	2.85447197465178	0.519	0.122	Astrocytes	ENSG00000186815
0.71	1.59120857024295	0.42	3.66404580336468	0.495	0.106	Astrocytes	ENSG00000179796
0.71	1.58997907322506	0.42	3.45665306459675	0.509	0.114	Astrocytes	ENSG00000143878
0.709	1.19143226868131	0.418	2.49037026364862	0.564	0.22	Astrocytes	ENSG00000011405
0.708	0.9662965853147	0.416	1.73149245956206	0.675	0.381	Astrocytes	ENSG00000144893
0.707	1.34243814154569	0.414	6.04989909729945	0.422	0.008	Astrocytes	ENSG00000285082
0.705	0.96840155999262	0.41	1.77686414690604	0.606	0.221	Astrocytes	ENSG00000198795
0.703	1.35138822780796	0.406	3.26776131388012	0.481	0.104	Astrocytes	ENSG00000118997
0.703	1.10106026965825	0.406	2.54390987233689	0.519	0.125	Astrocytes	ENSG00000103260
0.703	1.32890711223799	0.406	5.03209907314933	0.419	0.013	Astrocytes	ENSG00000142611
0.702	1.18448141939642	0.404	2.84745070605618	0.433	0.025	Astrocytes	ENSG00000163453
