p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.51241005852206e-112	6.33403336608892	0.072	0.001	3.21281268731841e-108	N4:First pigment spot cells_72	bf1620-964
2.43269650796308e-110	5.56536820202696	0.088	0.002	5.16777719186597e-106	N4:First pigment spot cells_72	bf18-284
4.8869679287241e-110	7.33807551774678	0.056	0	1.03813859709886e-105	N4:First pigment spot cells_72	bf3-1757
1.66198869017242e-109	2.41829979843406	0.893	0.536	3.53056257453327e-105	N4:First pigment spot cells_72	bf13-854
4.77577344205675e-109	5.86146380562796	0.082	0.002	1.01451755229611e-104	N4:First pigment spot cells_72	bf1-1410
1.60853293361493e-108	4.8579001275784	0.103	0.003	3.4170065108782e-104	N4:First pigment spot cells_72	bf7-875
4.48129168084795e-108	7.44299243087233	0.05	0	9.51960791762531e-104	N4:First pigment spot cells_72	bf6-946
7.94299752044539e-106	3.03972331610741	0.702	0.244	1.68733096326821e-101	N4:First pigment spot cells_72	bf6-185
1.29322793757482e-105	5.51328405090614	0.097	0.003	2.74720410779019e-101	N4:First pigment spot cells_72	bf2-1122
1.56580335790116e-102	4.52705392157261	0.138	0.008	3.32623607318944e-98	N4:First pigment spot cells_72	bf4-775
8.03500593733556e-102	7.78904727856022	0.05	0	1.70687631126819e-97	N4:First pigment spot cells_72	bf3-1231
3.54127209849567e-100	2.80693084661304	0.404	0.076	7.52272431883436e-96	N4:First pigment spot cells_72	bf19-391
8.49321313720884e-100	6.00507168799075	0.066	0.001	1.80421326673727e-95	N4:First pigment spot cells_72	bf1620-726
2.24553866991146e-99	1.71757595754463	0.906	0.448	4.77019779649291e-95	N4:First pigment spot cells_72	bf14-633
4.50647266974524e-99	3.0663093525354	0.683	0.245	9.5730998923398e-95	N4:First pigment spot cells_72	bf3-347
5.57827209723866e-99	2.13806129345784	0.658	0.197	1.18499234161641e-94	N4:First pigment spot cells_72	bf19-506
5.58327042022547e-98	7.4781651801939	0.053	0	1.1860541353685e-93	N4:First pigment spot cells_72	bf11-42
9.39440701641867e-97	2.88930169578852	0.386	0.07	1.99565388249782e-92	N4:First pigment spot cells_72	bf6-989
7.45454542724742e-96	1.74913205439503	0.831	0.325	1.58356908511017e-91	N4:First pigment spot cells_72	bf18-367
2.23591483512862e-94	3.16730493823897	0.292	0.041	4.74975388426373e-90	N4:First pigment spot cells_72	bf12-315
3.22040058744744e-94	3.90447820120619	0.182	0.016	6.84109696791459e-90	N4:First pigment spot cells_72	bf10-1113
5.46664449899385e-93	1.8937251822178	0.837	0.421	1.16127929092126e-88	N4:First pigment spot cells_72	bf14-623
1.78533901255327e-91	3.16476506085242	0.273	0.037	3.79259566436692e-87	N4:First pigment spot cells_72	bf13-493
6.05356481423045e-91	4.63280665482792	0.144	0.01	1.28595877348697e-86	N4:First pigment spot cells_72	bf9-34
