myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.818	0.97890513291012	0.636	1.75358878529625	0.905	0.422	N4:RhSp OligB+ cells_60	bf17-160
0.808	1.42408866801406	0.616	2.29823449670536	0.828	0.337	N4:RhSp OligB+ cells_60	bf11-444
0.79	0.887708467759586	0.58	1.70653589340229	0.849	0.371	N4:RhSp OligB+ cells_60	bf17-44
0.787	1.03566447197357	0.574	1.80280104293639	0.838	0.376	N4:RhSp OligB+ cells_60	bf11-446
0.782	0.735069193694241	0.564	1.19892024508801	0.952	0.597	N4:RhSp OligB+ cells_60	bf3-287
0.78	0.499358014983393	0.56	0.748851845676055	0.998	0.926	N4:RhSp OligB+ cells_60	bf1620-1637
0.77	0.636894195289262	0.54	0.974958721619063	0.966	0.562	N4:RhSp OligB+ cells_60	bf5-780
0.767	0.796418001193364	0.534	1.59181314954928	0.807	0.363	N4:RhSp OligB+ cells_60	bf1-509
0.76	0.943110479378086	0.52	2.15504306979695	0.696	0.259	N4:RhSp OligB+ cells_60	bf3-1218
0.76	0.89561385756965	0.52	1.86742615794483	0.727	0.26	N4:RhSp OligB+ cells_60	bf1620-591
0.758	1.0598791843001	0.516	1.97334402365266	0.747	0.321	N4:RhSp OligB+ cells_60	bf2-1000
0.756	0.690417008929113	0.512	1.06662052038568	0.955	0.617	N4:RhSp OligB+ cells_60	bf14-705
0.755	0.772706482641158	0.51	1.3735275198254	0.847	0.447	N4:RhSp OligB+ cells_60	bf7-1314
0.754	0.766948983982769	0.508	1.49047121109814	0.786	0.34	N4:RhSp OligB+ cells_60	bf1620-391
0.735	0.679190917770274	0.47	1.2267702535287	0.828	0.414	N4:RhSp OligB+ cells_60	bf1-955
0.731	0.567219561596029	0.462	0.922877316581873	0.941	0.719	N4:RhSp OligB+ cells_60	bf11-364
0.729	0.495371567063519	0.458	0.796208614835543	0.961	0.842	N4:RhSp OligB+ cells_60	bf10-519
0.727	0.601446969676187	0.454	1.07212302562272	0.875	0.624	N4:RhSp OligB+ cells_60	bf2-1465
0.725	0.840071288690594	0.45	1.78316283815735	0.676	0.283	N4:RhSp OligB+ cells_60	bf17-729
0.718	0.45552824734484	0.436	0.697717503766763	0.992	0.807	N4:RhSp OligB+ cells_60	bf3-486
0.717	0.739289966139312	0.434	1.72095353246697	0.654	0.262	N4:RhSp OligB+ cells_60	bf8-605
0.717	0.695410392803098	0.434	1.5634621314245	0.669	0.263	N4:RhSp OligB+ cells_60	bf7-1349
0.717	0.445836915868161	0.434	0.702827796736627	0.978	0.868	N4:RhSp OligB+ cells_60	bf6-763
0.717	0.607256505250594	0.434	1.052159403541	0.863	0.554	N4:RhSp OligB+ cells_60	bf13-444
0.716	0.513658130258307	0.432	0.795451193924738	0.95	0.69	N4:RhSp OligB+ cells_60	bf3-1185
0.714	0.590496546378048	0.428	0.8982982222467	0.93	0.699	N4:RhSp OligB+ cells_60	bf11-861
0.713	0.500406607242812	0.426	0.859877098059458	0.892	0.551	N4:RhSp OligB+ cells_60	bf3-1632
0.713	0.593018207418533	0.426	0.914276922290288	0.911	0.66	N4:RhSp OligB+ cells_60	bf11-859
0.707	0.460339588203359	0.414	0.761845014904145	0.942	0.747	N4:RhSp OligB+ cells_60	bf10-838
0.706	0.422885058805824	0.412	0.657165559274008	0.986	0.81	N4:RhSp OligB+ cells_60	bf2-1628
0.922	1.79132762113538	0.844	3.71569209359062	0.912	0.129	N4:DiMes Cyp26-2- cells_66	bf2-110
0.889	1.81652655120312	0.778	4.50952114749798	0.818	0.075	N4:DiMes Cyp26-2- cells_66	bf2-1973
