p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.06897277392734e-201	4.70191662253591	0.47	0.021	3.55532281471675e-197	Astrocytes	MSTRG.12690
2.1434514410794e-201	4.89933298642323	0.503	0.028	3.68330695635084e-197	Astrocytes	MSTRG.27026
4.22129301083663e-201	4.95348682509304	0.455	0.018	7.25386990982166e-197	Astrocytes	MSTRG.8871
7.10830280240865e-199	4.91654459135299	0.467	0.021	1.2214907535659e-194	Astrocytes	MSTRG.9047
1.03841752296134e-196	5.09734959629464	0.729	0.102	1.78441667145676e-192	Astrocytes	MSTRG.6189
2.50520336364737e-195	4.02028912264691	0.572	0.047	4.30494146009165e-191	Astrocytes	MSTRG.12764
1.95942561640462e-194	4.20128307396537	0.506	0.03	3.3670769792297e-190	Astrocytes	MSTRG.14382
2.19886808322652e-190	2.63944881082076	0.684	0.078	3.77853491421646e-186	Astrocytes	MSTRG.1897
4.15753840118066e-186	4.56362954005283	0.883	0.238	7.14431398858884e-182	Astrocytes	MSTRG.17304
9.39013631411742e-182	4.36033814467011	0.825	0.194	1.61360102421794e-177	Astrocytes	MSTRG.1525
2.28113362753274e-181	6.52560754989512	0.334	0.004	3.91990002555225e-177	Astrocytes	MSTRG.1162
1.41914406358362e-180	4.06930124492838	0.602	0.066	2.43865715886209e-176	Astrocytes	MSTRG.35
4.6434531310517e-179	4.29044299263978	0.524	0.043	7.97930986039925e-175	Astrocytes	MSTRG.871
2.07912930925185e-178	4.34384451767913	0.485	0.033	3.57277580501838e-174	Astrocytes	MSTRG.11856
9.19494243775757e-178	3.59166209096202	0.834	0.201	1.58005890850426e-173	Astrocytes	MSTRG.11499
1.74160841475782e-177	4.18249699236223	0.536	0.047	2.99277989991983e-173	Astrocytes	MSTRG.17023
1.10112995784417e-175	4.7302597027553	0.587	0.067	1.89218171955942e-171	Astrocytes	MSTRG.8099
2.40115708553082e-173	3.99744226973995	0.614	0.078	4.12614833577616e-169	Astrocytes	MSTRG.17185
6.50369874816745e-171	3.91971230879032	0.5	0.039	1.11759559288509e-166	Astrocytes	MSTRG.11145
4.96451913193791e-169	4.90627962030943	0.434	0.025	8.53102967632211e-165	Astrocytes	MSTRG.18075
1.90131345186757e-167	2.91772394928255	0.735	0.127	3.26721703568923e-163	Astrocytes	MSTRG.8685
5.962163398409e-167	4.73541163707504	0.41	0.021	1.0245381583826e-162	Astrocytes	MSTRG.11267
8.0640125525501e-162	4.30381670625056	0.515	0.049	1.38571991703021e-157	Astrocytes	MSTRG.2528
9.69065373428976e-161	4.11374122105945	0.515	0.047	1.66524193770035e-156	Astrocytes	MSTRG.6607
7.30121211885742e-159	3.79462743037353	0.744	0.146	1.25464029050446e-154	Astrocytes	MSTRG.9621
9.63095627032153e-158	3.69966957178377	0.654	0.106	1.65498352549205e-153	Astrocytes	MSTRG.11221
1.42354338540531e-157	2.37426448093091	0.873	0.24	2.44621695348048e-153	Astrocytes	MSTRG.12787
6.8066716909774e-156	5.58107081373763	0.304	0.006	1.16965846337756e-151	Astrocytes	MSTRG.6142
2.19914444350376e-155	6.57426860540301	0.307	0.006	3.77900981171686e-151	Astrocytes	MSTRG.1753
4.1111227040719e-155	3.47449332401402	0.666	0.114	7.06455325467716e-151	Astrocytes	MSTRG.1444
5.03230045992602e-153	4.23485311848671	0.373	0.018	8.64750511033687e-149	Astrocytes	MSTRG.14149
4.0819443362573e-150	4.36451385257352	0.898	0.405	7.01441314742454e-146	Astrocytes	MSTRG.7309
9.85342104569426e-148	4.81751806704596	0.946	0.548	1.6932118724921e-143	Astrocytes	MSTRG.22094
8.33472211996579e-143	3.81505258228986	0.443	0.037	1.43223864909492e-138	Astrocytes	MSTRG.8368
