p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.48656155779074e-14	1.8402570219639	1	0.607	4.27290738090761e-10	Fibro_30	MSTRG.14561
2.53551321846432e-14	1.77379870621967	0.853	0.333	4.35702591460909e-10	Fibro_30	MSTRG.1473
3.08600850370328e-14	1.51787060386828	0.971	0.549	5.30299701276372e-10	Fibro_30	MSTRG.9751
3.60026449500351e-14	2.46603127470053	0.412	0.07	6.18669450821402e-10	Fibro_30	MSTRG.5336
3.6323384359954e-14	1.48584185500383	1	0.689	6.24181036841449e-10	Fibro_30	MSTRG.13790
4.26093278133934e-14	1.69479944240238	0.588	0.132	7.32198689145352e-10	Fibro_30	MSTRG.1618
4.360418119752e-14	1.48268340985096	1	0.683	7.49294249698184e-10	Fibro_30	MSTRG.21301
6.7827577802486e-14	1.33048865807194	1	0.745	1.16554909695792e-09	Fibro_30	MSTRG.21007
7.70465927782275e-14	1.94299769107225	1	0.61	1.32396865030106e-09	Fibro_30	MSTRG.7850
8.65908022056649e-14	1.2518193633499	1	0.95	1.48797634510214e-09	Fibro_30	MSTRG.6785
8.85005001741234e-14	1.39932942407393	0.971	0.444	1.52079259499214e-09	Fibro_30	MSTRG.13250
9.36791091219037e-14	1.40159625793502	1	0.827	1.60978181115079e-09	Fibro_30	MSTRG.3817
9.60761875140037e-14	2.4414536359417	0.324	0.045	1.65097320624064e-09	Fibro_30	MSTRG.3648
1.1078487065523e-13	1.07209016850863	1	0.918	1.90372721733948e-09	Fibro_30	MSTRG.12473
1.14463367897067e-13	2.56469014060023	0.294	0.038	1.96693851394321e-09	Fibro_30	MSTRG.12827
1.25021124528636e-13	1.4730567042271	1	0.863	2.14836300390008e-09	Fibro_30	MSTRG.17473
1.40462128055329e-13	1.52221260732284	0.765	0.229	2.41370120850277e-09	Fibro_30	MSTRG.24934
1.42946219338961e-13	1.98079949245659	0.529	0.111	2.4563878331207e-09	Fibro_30	MSTRG.2947
1.47844454667954e-13	1.69214383198093	0.941	0.48	2.54055910901412e-09	Fibro_30	PMZ-0041310
1.92519817312114e-13	1.87728029243897	0.971	0.539	3.30826054069136e-09	Fibro_30	MSTRG.16512
2.35626698767641e-13	1.62566523269842	0.853	0.354	4.04900919162315e-09	Fibro_30	MSTRG.4818
2.47987220163858e-13	2.17016163708701	0.382	0.065	4.26141239129574e-09	Fibro_30	MSTRG.12403
2.55798205390837e-13	1.4989050231743	0.971	0.565	4.39563636143615e-09	Fibro_30	MSTRG.94
2.56774467043505e-13	1.04768643728554	1	0.946	4.41241244167558e-09	Fibro_30	MSTRG.14471
2.63469620673195e-13	1.18139728648949	0.971	0.378	4.52746196164818e-09	Fibro_30	MSTRG.17033
2.96169564373816e-13	1.3668133790138	0.971	0.549	5.08937779419965e-09	Fibro_30	MSTRG.17241
3.38583771676659e-13	1.58744161216649	0.676	0.177	5.81822353249171e-09	Fibro_30	MSTRG.8621
5.99988849178718e-13	3.09038704007734	0.118	0.007	1.03102083842871e-08	Fibro_30	MSTRG.2392
6.45060435116331e-13	1.14116433755134	1	0.93	1.1084718517039e-08	Fibro_30	MSTRG.11102
6.88907072442131e-13	2.0528573590064	0.412	0.076	1.18381791328456e-08	Fibro_30	MSTRG.11988
7.21831989627051e-13	1.50187712422043	0.441	0.085	1.24039609097512e-08	Fibro_30	MSTRG.9774
8.12775941526112e-13	1.89172632713973	0.912	0.412	1.39667417791847e-08	Fibro_30	MSTRG.8643
9.38166545125476e-13	2.04133238868586	0.441	0.088	1.61214539114362e-08	Fibro_30	MSTRG.8655
1.13149104180899e-12	2.08644529145945	0.471	0.099	1.94435420624457e-08	Fibro_30	MSTRG.2086
1.2697860802102e-12	1.52078504317266	0.529	0.118	2.18200040023321e-08	Fibro_30	MSTRG.15048
1.31735970725193e-12	0.816229160172107	1	0.827	2.26375092094171e-08	Fibro_30	MSTRG.13682
1.4100495225469e-12	2.382922986697	0.235	0.027	2.42302909954459e-08	Fibro_30	MSTRG.17410
1.71572380020629e-12	1.57966577458246	1	0.82	2.94829977827449e-08	Fibro_30	MSTRG.18693
2.45668636344397e-12	1.56362185492751	0.618	0.163	4.22156984694212e-08	Fibro_30	MSTRG.6159
3.35992392175299e-12	1.21387433457759	1	0.893	5.77369326714035e-08	Fibro_30	MSTRG.1478
3.91714731711508e-12	1.89207293973759	0.588	0.165	6.73122594973055e-08	Fibro_30	MSTRG.4992
4.54945612536814e-12	1.28735767322703	1	0.77	7.81778540583261e-08	Fibro_30	MSTRG.6210
4.5705769012913e-12	4.55705085181146	0.088	0.004	7.85407934717898e-08	Fibro_30	MSTRG.19982
5.08471183907369e-12	1.45873697942807	0.882	0.374	8.73756882426424e-08	Fibro_30	MSTRG.7056
5.16651862809217e-12	1.65840368779166	0.588	0.151	8.87814561051358e-08	Fibro_30	MSTRG.13578
5.59318701849076e-12	1.52776745712408	0.853	0.384	9.61133257257452e-08	Fibro_30	MSTRG.5750
5.60798081490498e-12	1.22055450849425	1	0.84	9.63675423233272e-08	Fibro_30	MSTRG.1933
6.09344080248645e-12	1.21197778178521	0.912	0.356	1.04709686749927e-07	Fibro_30	MSTRG.13706
6.92235671222781e-12	1.11207646006265	1	0.938	1.18953777742923e-07	Fibro_30	MSTRG.2002
8.52243835367866e-12	1.83335859783041	0.382	0.068	1.46449580669614e-07	Fibro_30	MSTRG.10793
9.49259660970761e-12	2.34475754122123	0.412	0.085	1.63120780141216e-07	Fibro_30	MSTRG.12377
1.10017358871985e-11	1.47343432598892	0.735	0.228	1.89053829485619e-07	Fibro_30	MSTRG.6405
1.73791120155144e-11	1.41514554525403	0.971	0.555	2.986426608746e-07	Fibro_30	MSTRG.13623
1.79885680692111e-11	2.90717654481151	0.118	0.008	3.09115553701324e-07	Fibro_30	MSTRG.8666
1.90664141078551e-11	2.24602184168607	0.412	0.085	3.27637260029382e-07	Fibro_30	MSTRG.14893
2.22725284239476e-11	2.57319475658887	0.235	0.03	3.82731128437116e-07	Fibro_30	MSTRG.277
2.34374474136532e-11	1.70147324218286	0.735	0.252	4.02749096356217e-07	Fibro_30	MSTRG.3152
2.42663364262779e-11	1.09898051669617	1	0.895	4.16992725149159e-07	Fibro_30	MSTRG.16405
2.68459740526066e-11	1.96535053936018	0.382	0.073	4.61321218119992e-07	Fibro_30	MSTRG.9378
2.68681783609511e-11	1.38113366783643	0.853	0.342	4.61702776954584e-07	Fibro_30	MSTRG.17794
2.8694160227963e-11	1.48766592529617	0.559	0.143	4.93080449357317e-07	Fibro_30	MSTRG.3994
3.21155196525609e-11	2.39867592561662	0.294	0.046	5.51873089709606e-07	Fibro_30	MSTRG.19557
4.18155037733266e-11	1.0879456578352	0.971	0.839	7.18557616840843e-07	Fibro_30	MSTRG.21612
4.2810082525602e-11	2.82342968191393	0.176	0.018	7.35648458119945e-07	Fibro_30	MSTRG.1963
